date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-05-24,18.9,13.43,14,9.1,,,72,52,51,30,4.4,3.3,2.5,0.7,18,8.21,9.5,1,34,31,101.41,101.23,101.23,101.05,93.55,93.37,93.36,93.17,,,,,3.2,2.5,2.6,2,4,0,9,7,4,0,,,,05:20:00,21:41:00,16.35,5.33,21.68,6,6,19,19,9,9,,,,,,,,,,,,,
2022-05-23,22.3,15.42,14.3,6.3,,,56,30,35.5,15,-0.5,-3.4,-3,-5.6,12,7,7,2,31,26,101.46,101.22,101.24,101.01,93.57,93.36,93.38,93.19,,,,,3.2,2.8,2.8,2.4,3.7,0,9.3,7.3,4.3,0,,,,05:22:00,21:40:00,16.3,5.37,21.67,6,6,21,21,9,10,,,,,,,,,,,,,
2022-05-22,19.4,12.25,11.55,3.7,,,58,34.6,37,16,-0.7,-4.3,-4.2,-7.6,18,10.12,10.5,3,34,27,102.17,101.78,101.83,101.49,94.17,93.83,93.88,93.59,,,,,3,2.7,2.6,2.3,6.5,0,6.5,4.5,1.6,0,,,,05:23:00,21:38:00,16.25,5.38,21.63,6,6,18,18,4,6,,,,,,,,,,,,,
2022-05-21,15.3,8.91,8.05,0.8,,,73,37.6,45,17,-3.3,-6.8,-6.7,-10.1,13,5.88,6.5,0,,,102.79,102.55,102.5,102.21,94.7,94.5,94.45,94.21,,,,,3.1,3,2.9,2.7,9.9,0,3,1.1,0,0,,,,05:24:00,21:37:00,16.22,5.4,21.62,6,6,14,14,3,3,,,,,,,,,,,,,
2022-05-20,11.8,7.2,7.25,2.7,,,71,42.9,46,21,0.4,-5.4,-5,-10.3,23,14.29,13.5,4,39,35,102.65,102.39,102.33,102,94.57,94.32,94.28,93.98,,,,,2.8,2.3,2.3,1.8,10.8,0,2.2,0.2,0,0,,,,05:26:00,21:35:00,16.15,5.43,21.58,5,5,11,11,2,3,,,,,,,,,,,,,
2022-05-19,10.3,6.44,7.5,4.7,,,92,83.8,82,72,5.6,3.9,3.6,1.7,22,16.33,13.5,5,45,3,101.95,100.91,101.04,100.13,93.92,92.97,93.11,92.29,,,,,2.5,2.2,2.2,1.9,10.5,0,2.5,0.5,0,9,,,,05:27:00,21:34:00,16.12,5.45,21.57,3,4,12,12,2,4,,,,,,,,,,,,,
2022-05-18,13.9,8.95,9.35,4.8,,,85,59.9,56,27,4.7,1,-0.2,-5.1,20,12.04,12,4,36,17,101.69,100.84,100.89,100.1,93.75,92.94,92.99,92.23,,,,,2.9,2.6,2.5,2.2,8.7,0,4.3,2.4,0,0,,,,05:29:00,21:32:00,16.05,5.48,21.53,2,3,13,13,6,7,,,,,,,,,,,,,
2022-05-17,15.4,11.65,11.45,7.5,,,85,49.7,56,27,7.3,0.1,1.3,-4.7,21,13.62,12.5,4,37,32,101.69,101.48,101.32,100.95,93.75,93.57,93.43,93.11,,,,,2.6,2.3,2.3,2,6.5,0,6.5,4.5,1.4,0,,,,05:30:00,21:31:00,16.02,5.5,21.52,6,6,15,15,5,8,,,,,,,,,,,,,
2022-05-16,19.8,14.91,15.75,11.7,,,63,39.1,46.5,30,5.7,0.8,1,-3.8,30,19.21,20.5,11,41,13,101.07,100.92,100.87,100.67,93.24,93.09,93.05,92.86,,,,,2.9,2.7,2.6,2.4,2.2,0,10.8,8.8,5.8,0,,,,05:32:00,21:29:00,15.95,5.53,21.48,6,6,20,20,7,8,,,,,,,,,,,,,
2022-05-15,19.5,13.47,11.75,4,,,71,34.8,44,17,0.3,-3.3,-3,-6.4,19,7.33,9.5,0,33,11,101.73,101.49,101.4,101.07,93.8,93.58,93.52,93.23,,,,,3,2.9,2.8,2.6,6.2,0,6.8,4.8,1.8,0,,,,05:33:00,21:27:00,15.9,5.55,21.45,6,6,19,19,11,11,,,,,,,,,,,,,
2022-05-14,16.8,10.95,11.1,5.4,,,85,51.8,53,21,4.7,-0.4,-0.8,-6.3,24,13.75,12.5,1,39,33,101.55,101.35,101.33,101.1,93.6,93.42,93.42,93.24,,,,,3,2.5,2.5,2.1,6.9,0,6.1,4.1,1.1,1.2,,,,05:35:00,21:26:00,15.85,5.58,21.43,5,5,17,17,5,6,,,,,,,,,,,,,
2022-05-13,17.3,12.55,12.75,8.2,,,62,48.2,45.5,29,4.6,1.5,1,-2.6,29,13.54,15,1,58,12,101.15,101.02,101.01,100.87,93.27,93.16,93.14,93.02,,,,,3.2,2.8,2.8,2.5,5.2,0,7.8,5.8,2.8,0,,,,05:37:00,21:24:00,15.78,5.62,21.4,4,4,16,16,7,7,,,,,,,,,,,,,
2022-05-12,19.2,13,11.64,4.1,,,72,35.8,42.5,13,0.3,-4.5,-5.3,-10.9,20,9.21,10.5,1,37,22,101.66,101.44,101.39,101.12,93.71,93.53,93.48,93.25,,,,,3,2.6,2.7,2.4,6.4,0,6.6,4.6,1.6,0,,,,05:38:00,21:22:00,15.73,5.63,21.37,5,5,17,17,7,8,,,,,,,,,,,,,
2022-05-11,16.3,10.97,10.4,4.5,,,74,46.5,50.5,27,1.4,-0.8,-0.9,-3.2,14,6.12,8,2,,,101.8,101.66,101.69,101.57,93.82,93.69,93.68,93.54,,,,,2.9,2.4,2.4,1.8,7.6,0,5.4,3.4,0.4,0,,,,05:40:00,21:20:00,15.67,5.67,21.33,5,5,16,16,4,4,,,,,,,,,,,,,
2022-05-10,9,2.96,3.55,-1.9,,-6,77,57.6,56,35,-2.5,-5,-4.9,-7.3,20,11.08,10,0,32,30,101.54,101.19,101.21,100.88,93.51,93.15,93.19,92.87,,,,,2.9,2.1,2.2,1.6,14.4,0,0,0,0,0,,,,05:42:00,21:19:00,15.62,5.7,21.32,4,4,10,10,-1,5,,,,,,,,,,,,,
2022-05-09,9.4,3.7,4.7,0,,-4,67,51.3,49,31,-4.1,-5.8,-5.9,-7.7,25,15.75,16.5,8,42,34,100.84,100.34,100.44,100.05,92.83,92.39,92.49,92.14,,,,,2,1.7,1.7,1.4,13.3,0,0,0,0,0,,,,05:44:00,21:17:00,15.55,5.73,21.28,4,5,11,11,0,1,,,,,,,,,,,,,
2022-05-08,8.1,5.18,5.19,2.3,,,75,55.2,56,37,-1.4,-3.3,-3.9,-6.4,29,17.71,18.5,8,49,30,100.03,99.83,99.85,99.67,92.12,91.96,91.97,91.82,,,,,2.2,1.9,2,1.7,12.8,0,0.2,0,0,0,,,,05:46:00,21:15:00,15.48,5.77,21.25,4,4,12,12,0,0,,,,,,,,,,,,,
2022-05-07,13.7,8.21,8.29,2.9,,,69,48.5,51,33,-1.3,-2.5,-2.5,-3.6,27,17.75,17,7,49,32,99.93,99.67,99.73,99.53,92.08,91.85,91.91,91.73,,,,,2.3,2.2,2.1,2,9.7,0,3.3,1.3,0,0,,,,05:47:00,21:14:00,15.45,5.78,21.23,5,5,14,14,2,2,,,,,,,,,,,,,
2022-05-06,17.9,12.24,12.75,7.6,,,87,61.1,63.5,40,8.5,4.5,3.4,-1.7,23,16.46,13,3,50,29,99.56,99.07,99.16,98.77,91.74,91.37,91.44,91.14,,,,,2.4,2,2.1,1.8,5.2,0,7.8,5.8,2.8,1.4,,,,05:49:00,21:12:00,15.38,5.82,21.2,2,4,15,15,4,5,,,,,,,,,,,,,
2022-05-05,23,14.73,14.2,5.4,,,87,50.2,55,23,4.9,2.9,2.3,-0.3,19,9.42,9.5,0,37,12,100.69,100.05,99.88,99.06,92.83,92.27,92.12,91.41,,,,,3,2.7,2.8,2.5,3.8,0,9.2,7.2,4.2,0,,,,05:51:00,21:10:00,15.32,5.85,21.17,5,5,20,20,8,9,,,,,,,,,,,,,
2022-05-04,18.7,12.46,13.2,7.7,,,74,53,54,34,4.8,2.8,2.6,0.5,24,7.75,12,0,39,15,101.12,100.85,100.92,100.71,93.19,92.98,93.02,92.85,,,,,3,2.6,2.6,2.2,4.8,0,8.2,6.2,3.2,0,,,,05:53:00,21:08:00,15.25,5.88,21.13,5,5,18,18,6,7,,,,,,,,,,,,,
2022-05-03,15.3,7.72,8.8,2.3,,,87,68.8,63.5,40,3.6,1.8,2,0.5,12,6.88,7,2,,,101.71,101.46,101.42,101.12,93.67,93.48,93.43,93.19,,,,,3.6,2.8,2.8,1.9,9.2,0,3.8,1.8,0,0,,,,05:55:00,21:06:00,15.18,5.92,21.1,5,5,8,16,5,5,,,,,,,,,,,,,
2022-05-02,14.7,8.31,9.25,3.8,,,86,69.2,66.5,47,4.1,2.7,2.5,0.8,16,10.46,10.5,5,32,5,101.52,101.23,101.32,101.13,93.53,93.28,93.36,93.2,,,,,2.7,2.1,2.2,1.7,8.8,0,4.2,2.2,0,0,,,,05:57:00,21:05:00,15.13,5.95,21.08,5,5,14,14,1,1,,,,,,,,,,,,,
2022-05-01,15,9.46,10.45,5.9,,,86,59.3,61,36,6.4,1.5,2.5,-1.5,27,15.75,16,5,45,14,102.17,101.81,101.73,101.29,94.17,93.83,93.76,93.36,,,,,2.9,2.4,2.4,1.9,7.5,0,5.5,3.5,0.4,2,,,,05:59:00,21:03:00,15.07,5.98,21.05,3,3,14,14,4,6,,,,,,,,,,,,,
2022-04-30,12.8,7.62,6.65,0.5,,,79,52.7,56.5,34,1,-2.1,-1.2,-3.3,20,10.58,10,0,33,13,102.42,102.27,102.27,102.12,94.34,94.22,94.21,94.08,,,,,2.7,2.5,2.5,2.2,11.3,0,1.6,0,0,0,,,,06:01:00,21:01:00,15,6.02,21.02,4,4,11,11,3,3,,,,,,,,,,,,,
2022-04-29,12.1,6.58,6.65,1.2,,,74,53.9,53.5,33,-1.3,-2.6,-2.8,-4.3,17,9.83,9,1,33,31,102.3,101.93,101.89,101.49,94.24,93.9,93.87,93.5,,,,,2.3,2.1,2.1,2,11.3,0,1.6,0,0,0,,,,06:03:00,20:59:00,14.93,6.05,20.98,4,4,12,12,0,1,,,,,,,,,,,,,
2022-04-28,11.6,6.23,5.9,0.2,,,90,58.2,61.5,33,0.9,-2.2,-2.4,-5.6,26,12.79,14.5,3,39,31,101.41,101.17,101.21,101.01,93.43,93.18,93.24,93.05,,,,,2.4,2.3,2.2,2,12.1,0,0.9,0,0,0.2,,,,06:05:00,20:57:00,14.87,6.08,20.95,4,4,10,11,0,0,,,,,,,,,,,,,
2022-04-27,8.3,4.52,4.4,0.5,,,95,81.7,78.5,62,3.4,1.5,1.6,-0.2,25,12.79,15.5,6,46,30,101.18,100.72,100.74,100.31,93.16,92.77,92.8,92.44,,,,,2.4,2.2,2.1,1.9,13.6,0,0,0,0,12.5,,,,06:07:00,20:56:00,14.82,6.12,20.93,1,3,6,10,0,2,,,,,,,,,,,,,
2022-04-26,14.3,7.19,8.25,2.2,,,81,55.2,59.5,38,3.3,-1.5,-0.2,-3.6,21,12.58,14,7,37,15,101.13,100.93,100.86,100.59,93.2,93,92.93,92.66,,,,,2.7,2.3,2.4,2,9.8,0,3.2,1.2,0,1.8,,,,06:10:00,20:54:00,14.73,6.17,20.9,4,4,15,15,2,3,,,,,,,,,,,,,
2022-04-25,17.2,9.58,10.04,2.9,,,58,42.9,42.5,27,-1.7,-2.9,-3.3,-4.9,34,25.12,26,18,48,16,101.85,101.48,101.47,101.1,93.88,93.53,93.52,93.17,,,,,2.7,2.4,2.4,2.1,8,0,5,3,0,0,,,,06:12:00,20:52:00,14.67,6.2,20.87,4,4,19,19,1,3,,,,,,,,,,,,,
2022-04-24,15.6,8.99,7.8,0,,,85,51.5,56.5,28,0.1,-1.7,-1.6,-3.2,23,10.38,11.5,0,36,15,102.38,102.18,102.12,101.86,94.33,94.16,94.12,93.9,,,,,4.2,3.4,3.5,2.9,10.2,0,2.8,0.8,0,0,,,,06:14:00,20:50:00,14.6,6.23,20.83,5,5,17,17,2,3,,,,,,,,,,,,,
2022-04-23,14.9,7.2,7.2,-0.5,,-1,91,60,59.5,28,1,-1.1,-1.3,-3.6,19,4.92,9.5,0,38,33,102.38,102.23,102.17,101.96,94.34,94.17,94.13,93.92,,,,,3.6,2.7,2.9,2.2,10.8,0,2.2,0.2,0,0,,,,06:16:00,20:48:00,14.53,6.27,20.8,4,4,15,15,0,0,,,,,,,,,,,,,
2022-04-22,11.6,5.65,5.25,-1.1,,-3,81,59.2,61,41,0.4,-2.1,-1.7,-3.8,13,7.75,8,3,,,101.93,101.6,101.67,101.41,93.89,93.57,93.63,93.37,,,,,2.8,2.4,2.4,2,12.8,0,0.2,0,0,0,,,,06:18:00,20:46:00,14.47,6.3,20.77,4,4,10,11,-3,-2,,,,,,,,,,,,,
2022-04-21,6.8,2.92,3,-0.8,,-5,62,52.9,54,46,-3.4,-5.8,-5.6,-7.8,27,18.92,18,9,44,16,101.59,101.38,101.43,101.27,93.5,93.32,93.37,93.23,,,,,3.1,2.7,2.8,2.5,15,0,0,0,0,0,,,,06:21:00,20:45:00,14.4,6.35,20.75,4,5,7,7,-5,-3,,,,,,,,,,,,,
2022-04-20,6.2,1.07,1.45,-3.3,,-6,96,66.8,66.5,37,-1.8,-5,-5.3,-8.8,13,8.54,9,5,,,101.66,101.47,101.33,101,93.55,93.38,93.24,92.93,,,,,3.1,2.9,2.8,2.5,16.6,0,0,0,0,1.5,,,,06:23:00,20:43:00,14.33,6.38,20.72,4,5,4,5,-4,-4,,,,,,,,,,,,,
2022-04-19,5.7,1.14,2.2,-1.3,,-6,97,84.6,67.5,38,-0.3,-1.5,-4.1,-7.9,29,18.71,18,7,49,15,100.9,100.27,100.44,99.97,92.85,92.32,92.45,92.05,,,,,3,2.6,2.6,2.2,15.8,0,0,0,0,7.1,,,,06:25:00,20:41:00,14.27,6.42,20.68,1,1,4,4,-2,1,,,,,,,,,,,,,
2022-04-18,11.4,4.32,3.7,-4,,-5,79,46,49.5,20,-5.4,-7.8,-8.5,-11.6,27,14.88,14.5,2,43,13,102.58,101.69,101.54,100.5,94.39,93.61,93.49,92.58,,,,,3.1,2.9,2.8,2.6,14.3,0,0,0,0,0,,,,06:27:00,20:39:00,14.2,6.45,20.65,4,4,11,11,0,1,,,,,,,,,,,,,
2022-04-17,4.4,-0.35,0.15,-4.1,,-7,90,67.6,66,42,-4.4,-6,-6.2,-8,11,4.83,5.5,0,,,102.59,102.43,102.37,102.15,94.39,94.24,94.17,93.96,,,,,3.2,2.9,2.9,2.6,17.9,0,0,0,0,0.4,,,,06:30:00,20:37:00,14.12,6.5,20.62,4,4,4,4,-7,-4,,,,,,,,,,,,,
2022-04-16,0.6,-2.47,-2.2,-5,,-9,85,72.2,71,57,-5,-6.9,-6.3,-7.6,15,10.12,9.5,4,,,102.45,102.17,102.19,101.93,94.22,93.97,93.99,93.76,,,,,2.8,2.6,2.6,2.4,20.2,0,0,0,0,0.4,,,,06:32:00,20:35:00,14.05,6.53,20.58,3,3,1,1,-5,-5,,,,,,,,,,,,,
2022-04-15,-1,-3.75,-3.3,-5.6,,-9,89,67.4,68.5,48,-6.6,-9.2,-10.1,-13.5,12,7.04,6,0,,,102.45,102.4,102.39,102.34,94.22,94.17,94.17,94.11,,,,,3.1,2.7,2.7,2.3,21.3,0,0,0,0,0.2,,,,06:34:00,20:34:00,14,6.57,20.57,1,1,-2,-2,-8,-7,,,,,,,,,,,,,
2022-04-14,-2.2,-6.15,-6.5,-10.8,,-16,70,56.9,57.5,45,-9.2,-13.5,-12.4,-15.7,14,9.33,9,4,32,35,102.87,102.63,102.63,102.39,94.55,94.33,94.35,94.14,,,,,2.5,2.2,2.1,1.8,24.5,0,0,0,0,0.2,,,,06:37:00,20:32:00,13.92,6.62,20.53,3,3,-4,-4,-8,-7,,,,,,,,,,,,,
2022-04-13,-2.5,-7.08,-7.1,-11.7,,-18,67,51.2,53.5,40,-14.1,-15.6,-15.6,-17,16,12.21,12.5,9,36,36,103.41,103.16,103.15,102.89,95.03,94.81,94.8,94.57,,,,,2.6,2.4,2.4,2.2,25.1,0,0,0,0,0,,,,06:39:00,20:30:00,13.85,6.65,20.5,3,3,-8,-4,-11,-11,,,,,,,,,,,,,
2022-04-12,-4.5,-7.78,-8,-11.5,,-18,69,54.7,54.5,40,-13.2,-15.6,-15.1,-16.9,22,14.29,15.5,9,36,2,103.22,103.03,102.86,102.5,94.86,94.68,94.53,94.21,,,,,2.4,2.2,2.1,1.9,26,0,0,0,0,0.2,,,,06:41:00,20:28:00,13.78,6.68,20.47,2,3,-6,-6,-14,-12,,,,,,,,,,,,,
2022-04-11,-2,-5.85,-5.7,-9.4,,-17,65,52.5,53.5,42,-11.9,-14.1,-13.6,-15.3,27,19.25,18.5,10,45,33,102.45,101.81,101.94,101.44,94.16,93.62,93.74,93.32,,,,,2.4,2.1,2.2,2,23.7,0,0,0,0,0,,,,06:44:00,20:26:00,13.7,6.73,20.43,3,3,-4,-4,-10,-9,,,,,,,,,,,,,
2022-04-10,2.4,-0.54,-0.19,-2.8,,-9,50,41,39.5,29,-9.2,-12.3,-11.8,-14.4,33,24.46,23,13,58,32,101.4,101.15,101.16,100.92,93.29,93.08,93.11,92.92,,,,,2.5,2.4,2.4,2.3,18.2,0,0,0,0,0.4,,,,06:46:00,20:24:00,13.63,6.77,20.4,3,3,1,1,-9,-9,,,,,,,,,,,,,
2022-04-09,7.9,4.3,4.55,1.2,,,60,45.5,44.5,29,-4.3,-6.7,-7,-9.7,41,30.62,31,21,73,32,100.91,100.48,100.51,100.1,92.9,92.56,92.58,92.27,,,,,2.7,2.5,2.5,2.4,13.4,0,0,0,0,0.2,,,,06:48:00,20:23:00,13.58,6.8,20.38,3,3,5,5,-4,-3,,,,,,,,,,,,,
2022-04-08,22.6,10.26,14,5.4,,,52,41.5,34,16,1.9,-2.7,-1.9,-5.8,35,11.79,19.5,4,63,32,101.34,100.26,100.4,99.46,93.39,92.42,92.56,91.74,,,,,2.9,2.6,2.5,2.2,4,0,9,7,4,0,,,,06:51:00,20:21:00,13.5,6.85,20.35,3,3,19,19,-1,1,,,,,,,,,,,,,
2022-04-07,15.3,7.1,6.2,-2.9,,-3,76,39.1,48.5,21,-5.7,-7.6,-8,-10.3,25,14.38,12.5,0,40,16,103.19,102.61,102.33,101.46,95.01,94.51,94.26,93.51,,,,,3.6,2.9,3.1,2.6,11.8,0,1.2,0,0,0,,,,06:53:00,20:19:00,13.43,6.88,20.32,4,4,13,13,4,4,,,,,,,,,,,,,
2022-04-06,9,4.78,4.2,-0.6,,-1,66,43.8,47,28,-5,-7,-6.9,-8.8,24,15.79,12,0,49,32,103.13,102.67,102.47,101.81,94.96,94.56,94.36,93.76,,,,,3.5,2.6,2.8,2.2,13.8,0,0,0,0,0,,,,06:55:00,20:17:00,13.37,6.92,20.28,3,3,7,8,-3,-3,,,,,,,,,,,,,
2022-04-05,8.5,4.88,5.55,2.6,,,83,53,58,33,0.9,-4.4,-3,-7,30,19.58,18,6,60,34,101.73,100.37,100.3,98.87,93.68,92.44,92.38,91.08,,,,,3,2.6,2.6,2.3,12.4,0,0.6,0,0,0,,,,06:58:00,20:15:00,13.28,6.97,20.25,3,3,6,6,0,0,,,,,,,,,,,,,
2022-04-04,12.1,5.99,6.1,0.1,,,75,56.1,55.5,36,0.2,-2.4,-2.5,-5.1,20,10.04,10.5,1,,,99.54,98.66,98.83,98.13,91.7,90.89,91.04,90.39,,,,,3.1,2.6,2.7,2.3,11.9,0,1.1,0,0,0,,,,07:00:00,20:13:00,13.22,7,20.22,3,3,12,12,2,2,,,,,,,,,,,,,
2022-04-03,12.3,5.46,4.65,-3,,-4,91,53.5,58,25,-2.4,-4.8,-5,-7.6,20,9.62,11,2,35,16,101.44,100.67,100.53,99.63,93.4,92.71,92.6,91.79,,,,,2.9,2.5,2.5,2.2,13.3,0,0,0,0,0,,,,07:03:00,20:12:00,13.15,7.05,20.2,3,3,11,11,-3,-1,,,,,,,,,,,,,
2022-04-02,10,3.81,4.34,-1.3,,-2,80,58.6,56.5,33,-2.2,-4,-4.2,-6.2,16,8.92,8,0,27,15,101.47,101.14,101.24,101,93.41,93.12,93.19,92.97,,,,,2.9,2.5,2.5,2,13.7,0,0,0,0,0,,,,07:05:00,20:10:00,13.08,7.08,20.17,3,3,7,7,-3,-3,,,,,,,,,,,,,
2022-04-01,5.6,2.37,2.84,0.1,,,78,65.8,64.5,51,-2.4,-3.5,-3.5,-4.7,17,10.12,10.5,4,,,101.48,101.31,101.3,101.11,93.41,93.27,93.26,93.1,,,,,2.6,2.4,2.4,2.2,15.2,0,0,0,0,0,,,,07:07:00,20:08:00,13.02,7.12,20.13,3,3,5,6,-4,-2,,,,,,,,,,,,,
2022-03-31,7.5,4.28,4.15,0.8,,,86,53.4,61,36,0.7,-4.8,-3.1,-6.9,30,20.54,18,6,52,33,101.12,100.81,100.91,100.69,93.09,92.84,92.9,92.72,,,,,2.7,2.5,2.5,2.4,13.8,0,0,0,0,0.6,,,,07:10:00,20:06:00,12.93,7.17,20.1,3,3,7,7,-2,-2,,,,,,,,,,,,,
2022-03-30,11.4,5.26,5.7,0,,,73,57.8,57.5,42,0.4,-2.5,-2.5,-5.4,30,8.58,16,2,46,31,101.12,100.67,100.76,100.4,93.12,92.71,92.8,92.47,,,,,4.4,3.2,3.4,2.4,12.3,0,0.7,0,0,0,,,,07:12:00,20:04:00,12.87,7.2,20.07,3,3,10,10,1,1,,,,,,,,,,,,,
2022-03-29,7.5,0.77,0.29,-6.9,,-8,95,70.3,68,41,-1.9,-4.7,-4.7,-7.5,17,8.67,8.5,0,,,101.93,101.64,101.56,101.2,93.74,93.52,93.46,93.18,,,,,3.2,2.9,3,2.7,17.7,0,0,0,0,0,,,,07:15:00,20:03:00,12.8,7.25,20.05,3,3,6,6,-8,0,,,,,,,,,,,,,
2022-03-28,-0.2,-1.87,-2.2,-4.2,,-7,93,89.7,89.5,86,-1.7,-3.3,-3.5,-5.2,14,9.33,9,4,,,101.63,101.13,101.25,100.88,93.47,93.04,93.14,92.82,,,,,3.1,2.8,2.8,2.4,20.2,0,0,0,0,6.5,,,,07:17:00,20:01:00,12.73,7.28,20.02,1,1,1,1,-8,-7,,,,,,,,,,,,,
2022-03-27,3.1,-1.85,-1.74,-6.6,,-10,88,70.4,70.5,53,-4,-6.6,-6.8,-9.5,13,8.38,7.5,2,,,101.7,101.4,101.41,101.12,93.54,93.26,93.28,93.02,,,,,2.8,2.2,2.4,1.9,19.7,0,0,0,0,0.2,,,,07:20:00,19:59:00,12.65,7.33,19.98,2,3,1,1,-4,-3,,,,,,,,,,,,,
2022-03-26,-1.4,-4.17,-4.05,-6.7,,-13,89,76.5,76,63,-6.2,-7.8,-7.7,-9.1,19,14.88,14.5,10,31,9,102.47,102.23,102.12,101.76,94.23,94.01,93.91,93.59,,,,,2.5,2.3,2.3,2.1,22.1,0,0,0,0,3,,,,07:22:00,19:57:00,12.58,7.37,19.95,2,2,-1,0,-6,-6,,,,,,,,,,,,,
2022-03-25,1.7,-2.03,-1.44,-4.6,,-11,87,72.8,72,57,-5.2,-6.4,-6.3,-7.4,21,14.29,10.5,0,32,9,102.6,102.5,102.5,102.4,94.43,94.3,94.31,94.2,,,,,3.8,2.7,3,2.1,19.4,0,0,0,0,0.2,,,,07:24:00,19:55:00,12.52,7.4,19.92,2,3,1,1,-6,-6,,,,,,,,,,,,,
2022-03-24,6.5,2.38,2.1,-2.3,,-5,87,60.8,62,37,-0.5,-4.9,-4.1,-7.7,27,14.29,14,1,45,30,102.59,102.11,101.95,101.32,94.42,94.03,93.89,93.37,,,,,3.3,2.6,2.8,2.3,15.9,0,0,0,0,0.5,,,,07:27:00,19:53:00,12.43,7.45,19.88,2,2,7,7,-7,-6,,,,,,,,,,,,,
2022-03-23,18.7,8.23,10.1,1.5,,,89,55.8,56.5,24,1.7,-1,-0.8,-3.4,30,9.5,16.5,3,64,32,101.56,101,101.01,100.46,93.57,93.05,93.08,92.58,,,,,3.1,2.8,2.8,2.6,7.9,0,5.1,3.1,0.1,0.2,,,,07:29:00,19:52:00,12.38,7.48,19.87,3,3,11,18,-1,-1,,,,,,,,,,,,,
2022-03-22,11.1,4.24,3.59,-3.9,,-5,91,60.7,61.5,32,-0.9,-3.6,-3.5,-6,19,7.29,9.5,0,34,22,102.45,102.15,102.02,101.6,94.31,94.05,93.96,93.61,,,,,3.8,3.4,3.5,3.1,14.4,0,0,0,0,0,,,,07:32:00,19:50:00,12.3,7.53,19.83,3,3,14,14,0,1,,,,,,,,,,,,,
2022-03-21,8.7,1.08,0.69,-7.3,,-9,85,59.7,61.5,38,-2.9,-6.5,-6.5,-10,15,7.08,7.5,0,33,31,102.19,101.77,101.91,101.62,94.06,93.64,93.77,93.48,,,,,3.8,3.3,3.4,2.9,17.3,0,0,0,0,0,,,,07:34:00,19:48:00,12.23,7.57,19.8,3,3,9,9,-3,-2,,,,,,,,,,,,,
2022-03-20,4.2,0.46,-0.04,-4.3,,-7,94,74,68,42,-1,-4.1,-4.5,-8.1,28,13.33,15.5,3,50,34,101.6,101.05,101.03,100.46,93.45,93.01,92.98,92.51,,,,,3.6,2.7,3,2.5,18,0,0,0,0,2.1,,,,07:37:00,19:46:00,12.15,7.62,19.77,1,1,3,3,-7,-6,,,,,,,,,,,,,
2022-03-19,8,2.15,2,-4,,-5,88,67.3,63.5,39,-0.8,-3.6,-3.3,-5.8,11,5.12,6,1,,,101.03,100.75,100.74,100.46,93.03,92.74,92.76,92.5,,,,,3.6,3.1,3.1,2.7,16,0,0,0,0,0,,,,07:39:00,19:44:00,12.08,7.65,19.73,3,3,7,7,-2,0,,,,,,,,,,,,,
2022-03-18,8.6,3.78,3.95,-0.7,,-3,80,55.5,54,28,-1.5,-5,-5.4,-9.3,13,8.46,8.5,4,,,101.37,101.18,101.18,100.99,93.34,93.17,93.17,93.01,,,,,3.5,3.1,3.1,2.8,14.1,0,0,0,0,0,,,,07:42:00,19:42:00,12,7.7,19.7,3,3,7,7,-7,-6,,,,,,,,,,,,,
2022-03-17,9.6,2.74,2.34,-4.9,,-7,86,56.4,58,30,-2.6,-5.9,-5.2,-7.7,12,6.04,6,0,,,101.66,101.3,101.32,100.97,93.57,93.25,93.26,92.95,,,,,3.5,3.1,3.1,2.7,15.7,0,0,0,0,0,,,,07:44:00,19:41:00,11.95,7.73,19.68,3,3,9,9,-3,-1,,,,,,,,,,,,,
2022-03-16,7.9,3.24,2.9,-2.1,,-3,78,54.1,58.5,39,-4.4,-5.5,-5.4,-6.4,22,10.29,11.5,1,38,33,101.63,101.23,101.22,100.8,93.55,93.21,93.19,92.83,,,,,3.6,2.9,3.1,2.6,15.1,0,0,0,0,0,,,,07:46:00,19:39:00,11.88,7.77,19.65,2,2,8,8,-6,-5,,,,,,,,,,,,,
